Anio,Tipo,Sector,Gas,Cantidad
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CH4 (t),4745.358431000001
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO (t),279926.69671499997
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO2 (t),83361544.97
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,N2O (t),2551.20134
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NH3 (t),3997.2624180000003
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SF6 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,HFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,PFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SOx (t),20401.27092712035
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NOx (t),199824.75577334999
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,COVNM (t),12256.733518388713
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CH4 (t),321.01697170985716
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO (t),38605.75154666216
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO2 (t),19248208.211429078
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,N2O (t),707.2603477120343
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NH3 (t),34.585328000000004
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SF6 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,HFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,PFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SOx (t),4104.891554399999
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NOx (t),4478.5287156
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,COVNM (t),241.77779963999996
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CH4 (t),563715.8287406999
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO (t),3228.3220183800004
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO2 (t),1485167.1893000002
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,N2O (t),4803.702518140002
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NH3 (t),12524.820522
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SF6 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,HFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,PFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SOx (t),4452.174034
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NOx (t),22175.896247999997
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,COVNM (t),249218.309136
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CH4 (t),868043.6627870001
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO (t),416647.30259599996
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO2 (t),53823.1207801
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,N2O (t),44763.536986164
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NH3 (t),360803.95903299993
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SF6 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,HFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,PFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),SOx (t),1235.6647840000005
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),NOx (t),38712.061187
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),COVNM (t),1094629.8959539998
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CH4 (t),81728.760579
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CO (t),177626.11461800002
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),CO2 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),N2O (t),21964.479529000004
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),NH3 (t),3741.3435380000005
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),SF6 (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),HFC (t),0.0
2010,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),PFC (t),0.0
2010,METALES PESADOS,Combustión en la producción y transformación de energía,As (t),2.52593149744
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Cd (t),2.94480018493
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Cr (t),8.24480110645
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Cu (t),5.0561719839000006
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Hg (t),3.597794558681
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Ni (t),101.57591559787
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Pb (t),4.55810367811
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Se (t),3.05889737028
2010,METALES PESADOS,Combustión en la producción y transformación de energía,Zn (t),9.522485603409999
2010,METALES PESADOS,Combustión en la producción y transformación de energía,"PM2,5 (t)",4842.25191688
2010,METALES PESADOS,Combustión en la producción y transformación de energía,PM10 (t),5902.9210899
2010,METALES PESADOS,Combustión en la producción y transformación de energía,PST (t),7061.15548194
2010,METALES PESADOS,Combustión en la producción y transformación de energía,BC (t),0.0
2010,METALES PESADOS,Plantas de combustión no industrial,As (t),0.529646215
2010,METALES PESADOS,Plantas de combustión no industrial,Cd (t),0.162122622
2010,METALES PESADOS,Plantas de combustión no industrial,Cr (t),0.534377196
2010,METALES PESADOS,Plantas de combustión no industrial,Cu (t),0.529646215
2010,METALES PESADOS,Plantas de combustión no industrial,Hg (t),0.175990543
2010,METALES PESADOS,Plantas de combustión no industrial,Ni (t),0.9533359960000001
2010,METALES PESADOS,Plantas de combustión no industrial,Pb (t),1.0944232600000001
2010,METALES PESADOS,Plantas de combustión no industrial,Se (t),0.162122622
2010,METALES PESADOS,Plantas de combustión no industrial,Zn (t),0.3719528149999999
2010,METALES PESADOS,Plantas de combustión no industrial,"PM2,5 (t)",30457.04839
2010,METALES PESADOS,Plantas de combustión no industrial,PM10 (t),32476.82833700001
2010,METALES PESADOS,Plantas de combustión no industrial,PST (t),35136.348283
2010,METALES PESADOS,Plantas de combustión no industrial,BC (t),0.0
2010,METALES PESADOS,Plantas de combustión industrial,As (t),10.759551158549998
2010,METALES PESADOS,Plantas de combustión industrial,Cd (t),4.61111109348
2010,METALES PESADOS,Plantas de combustión industrial,Cr (t),12.943423831179999
2010,METALES PESADOS,Plantas de combustión industrial,Cu (t),66.25552166678999
2010,METALES PESADOS,Plantas de combustión industrial,Hg (t),1.41613764228172
2010,METALES PESADOS,Plantas de combustión industrial,Ni (t),55.00812634083
2010,METALES PESADOS,Plantas de combustión industrial,Pb (t),128.14657754427998
2010,METALES PESADOS,Plantas de combustión industrial,Se (t),66.90115644720001
2010,METALES PESADOS,Plantas de combustión industrial,Zn (t),182.03369479836002
2010,METALES PESADOS,Plantas de combustión industrial,"PM2,5 (t)",9635.10748405
2010,METALES PESADOS,Plantas de combustión industrial,PM10 (t),13580.978497869999
2010,METALES PESADOS,Plantas de combustión industrial,PST (t),21506.618708650003
2010,METALES PESADOS,Plantas de combustión industrial,BC (t),0.0
2010,METALES PESADOS,Procesos industriales sin combustión,As (t),0.11347019707830999
2010,METALES PESADOS,Procesos industriales sin combustión,Cd (t),1.5417164265460002
2010,METALES PESADOS,Procesos industriales sin combustión,Cr (t),1.3817773013669004
2010,METALES PESADOS,Procesos industriales sin combustión,Cu (t),0.26363839228196
2010,METALES PESADOS,Procesos industriales sin combustión,Hg (t),1.22917040378866
2010,METALES PESADOS,Procesos industriales sin combustión,Ni (t),7.182214362070081
2010,METALES PESADOS,Procesos industriales sin combustión,Pb (t),19.471382525330622
2010,METALES PESADOS,Procesos industriales sin combustión,Se (t),0.01147593
2010,METALES PESADOS,Procesos industriales sin combustión,Zn (t),48.26430682987377
2010,METALES PESADOS,Procesos industriales sin combustión,"PM2,5 (t)",1947.39986096305
2010,METALES PESADOS,Procesos industriales sin combustión,PM10 (t),3239.4382190672195
2010,METALES PESADOS,Procesos industriales sin combustión,PST (t),4411.74481275419
2010,METALES PESADOS,Procesos industriales sin combustión,BC (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,As (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cd (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cr (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Cu (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Hg (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Ni (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Pb (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Se (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,Zn (t),0.0
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,"PM2,5 (t)",149.087668
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,PM10 (t),1425.6837750000002
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,PST (t),3366.5118739999994
2010,METALES PESADOS,Extracción y distribución de combustibles fósiles y energía geotérmica,BC (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,As (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Cd (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Cr (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Cu (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Hg (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Ni (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Pb (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Se (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,Zn (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,"PM2,5 (t)",0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,PM10 (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,PST (t),0.0
2010,METALES PESADOS,Uso de disolventes y otros productos,BC (t),0.0
2010,METALES PESADOS,Transporte por carretera,As (t),0.003694299
2010,METALES PESADOS,Transporte por carretera,Cd (t),0.344493784
2010,METALES PESADOS,Transporte por carretera,Cr (t),7.267920780000001
2010,METALES PESADOS,Transporte por carretera,Cu (t),142.98323636799998
2010,METALES PESADOS,Transporte por carretera,Hg (t),0.15755870200000002
2010,METALES PESADOS,Transporte por carretera,Ni (t),0.6579196269999998
2010,METALES PESADOS,Transporte por carretera,Pb (t),30.172995370999992
2010,METALES PESADOS,Transporte por carretera,Se (t),0.003163193
2010,METALES PESADOS,Transporte por carretera,Zn (t),116.649692374
2010,METALES PESADOS,Transporte por carretera,"PM2,5 (t)",18376.225833000004
2010,METALES PESADOS,Transporte por carretera,PM10 (t),22666.990001
2010,METALES PESADOS,Transporte por carretera,PST (t),28552.459924
2010,METALES PESADOS,Transporte por carretera,BC (t),0.0
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,As (t),0.129958009
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cd (t),0.06392032407120342
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cr (t),0.3131099993560172
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Cu (t),8.124840097104585
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Hg (t),0.067558009
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Ni (t),4.320142244498424
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Pb (t),0.15591601600000002
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Se (t),0.35886075507120346
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,Zn (t),5.469451892120344
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,"PM2,5 (t)",7188.282697356017
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,PM10 (t),7188.282697356017
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,PST (t),7188.282697356017
2010,METALES PESADOS,Otros modos de transporte y maquinaria móvil,BC (t),0.0
2010,METALES PESADOS,Tratamiento y eliminación de residuos,As (t),0.092070314
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Cd (t),0.09819611800000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Cr (t),0.38322209300000004
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Cu (t),0.7194523160000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Hg (t),0.10306857500000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Ni (t),0.07682229600000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Pb (t),1.191332535
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Se (t),0.031115775
2010,METALES PESADOS,Tratamiento y eliminación de residuos,Zn (t),25.926137499999996
2010,METALES PESADOS,Tratamiento y eliminación de residuos,"PM2,5 (t)",81.84322438000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,PM10 (t),82.88258798000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,PST (t),85.98595098000001
2010,METALES PESADOS,Tratamiento y eliminación de residuos,BC (t),0.0
2010,METALES PESADOS,Agricultura,As (t),0.0
2010,METALES PESADOS,Agricultura,Cd (t),0.0
2010,METALES PESADOS,Agricultura,Cr (t),0.0
2010,METALES PESADOS,Agricultura,Cu (t),0.0
2010,METALES PESADOS,Agricultura,Hg (t),0.0
2010,METALES PESADOS,Agricultura,Ni (t),0.0
2010,METALES PESADOS,Agricultura,Pb (t),0.0
2010,METALES PESADOS,Agricultura,Se (t),0.0
2010,METALES PESADOS,Agricultura,Zn (t),0.0
2010,METALES PESADOS,Agricultura,"PM2,5 (t)",3960.8202029999998
2010,METALES PESADOS,Agricultura,PM10 (t),20651.490746000003
2010,METALES PESADOS,Agricultura,PST (t),50985.66266599999
2010,METALES PESADOS,Agricultura,BC (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),As (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cd (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cr (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Cu (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Hg (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Ni (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Pb (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Se (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),Zn (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),"PM2,5 (t)",0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),PM10 (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),PST (t),0.0
2010,METALES PESADOS,Otras fuentes y sumideros (naturaleza),BC (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,DIOX (t),1.8084902389324146e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,HAP (t),0.7531836754199999
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Combustión en la producción y transformación de energía,PCB (t),8.382853991099081e-07
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,DIOX (t),4.145675094e-05
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,HAP (t),27.021639573
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión no industrial,PCB (t),0.0018116570000000002
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,DIOX (t),4.34531044331764e-05
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,HAP (t),36.420017742780004
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Plantas de combustión industrial,PCB (t),8.662665553229642e-05
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HCB (t),3.9652999999999995e-05
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,DIOX (t),9.913536051999999e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,HAP (t),8.618566839494
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Procesos industriales sin combustión,PCB (t),0.030980254230009992
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,DIOX (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,HAP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Extracción y distribución de combustibles fósiles y energía geotérmica,PCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TRI (t),3150.99984764
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PER (t),3582.0002114020003
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,DIOX (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,HAP (t),0.0033676279999999992
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Uso de disolventes y otros productos,PCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,DIOX (t),3.521816973e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HAP (t),10.820828649
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCP (t),0.0
